Site ID,Season,Mussel Species,Plant Species,Sample ID,Material_Ag,Material,Treatment,Flag,CNS Run,CNS Tray,Weight (mg),N2 Area,δ15N At. Air,%N,CO2 Area,δ13C VPDB,%C,SO2 Area,δ34S VCDT,%S,HO Run,HO Tray,weight (mg),H2 Amp,%H,δ2H vs. VSMOW,CO Amp,%O,δ18O vs. VSMOW,Notes
WHIT,Fall,Wabash Pigtoe,,WRWP-01,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.923,0.0108,11.8092,5.7724,0.2233,-29.0589,31.0912,0.0077,0.2269,1.2819,,,,,6.06,-105.73,0.223,27.08,10.4,
WHIT,Fall,Wabash Pigtoe,,WRWP-03,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,1.049,0.0181,12.7881,8.4771,0.28,-28.8285,34.3082,0.0091,-2.2405,1.3346,,,,,5.68,-114.89,0.28,30.03,9.14,
WHIT,Fall,Wabash Pigtoe,,WRWP-06,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,1.045,0.0102,12.34,4.7901,0.3008,-29.5313,37.0061,0.0076,-0.0988,1.1125,,,,,6.27,-109.27,0.301,26.91,10.73,
WHIT,Fall,Wabash Pigtoe,,WRWP-08,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.985,0.0096,12.4289,4.811,0.2138,-28.5763,27.898,0.0083,-0.5913,1.3021,,,,,5.96,-104.68,0.214,30.32,10.37,
WHIT,Fall,Wabash Pigtoe,,WRWP-10,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.924,0.0087,12.1708,4.6243,0.1847,-28.9478,25.7011,0.0071,-2.4897,1.1745,,,,,2.52,-91.86,0.185,17.6,7.78,
WHIT,Fall,,,BWR-F01,Biofilm,Biofilm,acid-fumed,2 CNS reps,,"Tray 8b, Tray 13",8.6,0.0213,10.2422,1.3757,0.8484,,11.4293,0.016,-3.0732,0.2912,,,,,,,,,,"CNS: sample too big, no C data"
WHIT,Fall,,,BWR-F01,Biofilm,Biofilm,acid-fumed,2 CNS reps,,"Tray 8b, Tray 13",4.1,0.015,7.9552,2.0254,0.6013,,16.9894,0.0129,-4.1151,0.4928,,,,,,,,,,"CNS: sample too big, no C data"
WHIT,Fall,,,BWR-F02,Biofilm,Biofilm,none,2 CNS reps,,Trays 14 and 16,5.2,0.0197,8.6472,2.0606,0.7755,-24.0348,18.6869,0.0078,-2.636,0.2217,,,,,,,,,,
WHIT,Fall,,,BWR-F02,Biofilm,Biofilm,none,2 CNS reps,,Trays 14 and 16,2.8,0.0148,11.0605,2.8664,0.5543,-22.4628,24.8047,0.0067,-1.2511,0.3542,,,,,,,,,,
WHIT,Fall,,,BWR-F03,Biofilm,Biofilm,none,no chemistry,,,,,,,,,,,,,,,,,,,,,,
WHIT,Summer,,,BWR-S01,Biofilm,Biofilm,acid-fumed,2 CNS reps,,"Tray 8b, Tray 13",11.7,0.0288,7.9692,1.3663,0.9763,,9.667,0.0169,-6.4308,0.2262,,,,,,,,,,"CNS: sample too big, no C data"
WHIT,Summer,,,BWR-S01,Biofilm,Biofilm,acid-fumed,2 CNS reps,,"Tray 8b, Tray 13",5,0.011,8.5253,1.2217,0.6401,-29.7584,14.8316,0.0071,0.5794,0.2234,,,,,,,,,,
WHIT,Summer,,,BWR-S02,Biofilm,Biofilm,none,,,Trays 14 and 16,8.8,0.0188,10.8074,1.1583,0.9875,-21.0902,14.0606,0.0088,-5.8765,0.1477,,,,,,,,,,
WHIT,Summer,,,BWR-S03,Biofilm,Biofilm,none,no chemistry,,,,,,,,,,,,,,,,,,,,,,
WHIT,,,,GWR-F01,POM,POM,none,,,Tray 5,71.822,0.0014,7.3371,0.013,0.0615,-26.6836,0.2114,0.0039,-1.4358,0.0151,,,,,,,,,,
WHIT,,,,GWR-F01,POM,POM,acid-fumed,,,"Tray 8b, Tray 13",58.221,0.0032,10.4947,0.0305,0.1052,-30.5409,0.2094,0.0046,0.0381,0.0124,,,,,,,,,,
WHIT,,,,GWR-F02,POM,POM,none,no chemistry,,,,,,,,,,,,,,,,,,,,,,
WHIT,,,,GWR-S01,POM,POM,none,no chemistry,,,,,,,,,,,,,,,,,,,,,,
WHIT,,,,GWR-S01,POM,POM,acid-fumed,,,"Tray 8b, Tray 13",54.836,0.0033,6.1356,0.0332,0.1473,-32.6112,0.3111,0.0045,-0.1913,0.0129,,,,,,,,,,
WHIT,,,,GWR-S02,POM,POM,none,no chemistry,,,,,,,,,,,,,,,,,,,,,,
WHIT,Fall,,,LWR-F01,Leaf Litter,Leaf Litter,none,2 CNS reps,,"Tray 18, 10, 11",2.84,0.0064,3.504,1.5465,0.3709,-26.3072,32.2762,0.002,-2.9373,0.1947,,"Tray 3, 19, 20",0.374,1184,4.9457,-42.6376,3108,40.6307,22.9034,
WHIT,Fall,,,LWR-F01,Leaf Litter,Leaf Litter,none,2 CNS reps / HO not found,,"Tray 18, 10, 11",3.016,0.0074,3.6734,1.6808,0.5049,-25.9135,41.372,0.0028,-3.7312,0.2616,,,,,,,,,,
WHIT,Fall,,,LWR-F01,Leaf Litter,Leaf Litter,acid-fumed,no chemistry,,,,,,,,,,,,,,,,,,,,,,
WHIT,Summer,,,LWR-S01,Leaf Litter,Leaf Litter,none,2 CNS reps,,"Tray 18, 10, 11",2.943,0.0062,4.3746,1.4413,0.5068,-28.1945,42.5561,0.0022,-6.4611,0.209,,"Tray 3, 19, 20",0.361,1345,5.7957,-52.3653,3207,40.8926,24.7306,
WHIT,Summer,,,LWR-S01,Leaf Litter,Leaf Litter,none,2 CNS reps / HO not found,,"Tray 18, 10, 11",3.287,0.0073,4.368,1.5141,0.6404,-27.8841,48.1482,0.0024,-7.8145,0.2012,,,,,,,,,,
WHIT,Summer,,,LWR-S01,Leaf Litter,Leaf Litter,acid-fumed,no chemistry,,,,,,,,,,,,,,,,,,,,,,
WHIT,Fall,,,SWR-F,Sediment,Sediment,none,,,Tray 17,43.35,0.0117,7.8268,0.2069,0,-8.7383,0,,,,,"Tray 3, 19, 20",0.752,772,1.7676,-1.9643,2236,14.2334,21.5991,HO: consider rerunning at 1.5-2mg
WHIT,Fall,,,SWR-F,Sediment,Sediment,acid-fumed,,,Trays 14 and 16,7.9,0.0069,6.3484,0.1203,0.3862,-10.0647,6.1255,0.0029,-5.4494,0.0534,,,,,,,,,,CNS: Tray 16
WHIT,Summer,,,SWR-S,Sediment,Sediment,none,,,Tray 17,42.544,0.0033,7.4224,0.0592,0.0364,0.0378,0.1944,,,,,"Tray 3, 19, 20",0.69,52,0.096,683.555,3060,21.0495,25.4331,HO: consider rerunning at 1.5-2mg
WHIT,Summer,,,SWR-S,Sediment,Sediment,acid-fumed,,,Trays 14 and 16,7.488,0.0013,8.5126,0.0232,0.369,-1.0011,6.1744,0.0016,6.4828,0.0314,,,,,,,,,,CNS: Tray 16
WILD,,,Corn Leaf,WC Corn Leaves,Corn,Riparian Vegetation,none,,,"Tray 18, 10, 11",3.461,0.0123,7.048,2.4297,0.7082,-11.6077,50.5668,0.0028,0.1173,0.2251,,"Tray 3, 19, 20",0.371,7182,6.0362,-81.2472,3561,44.1582,26.6921,
WILD,,,Cutleaf Coneflower,WC Cutleaf Coneflower,Riparian Vegetation,Riparian Vegetation,none,,,"Tray 18, 10, 11",3.151,0.0175,8.1082,3.7976,0.6113,-30.1504,47.9411,0.0052,-7.5127,0.4613,,"Tray 3, 19, 20",0.434,8290,5.956,-87.6453,3933,41.13,21.5605,
WILD,,,Silver Maple,WC Silver Maple,Riparian Vegetation,Riparian Vegetation,none,,,"Tray 18, 10, 11",3.257,0.0142,5.9325,2.9766,0.6362,-29.0739,48.2689,0.0019,-8.6025,0.1634,,"Tray 3, 19, 20",0.388,6605,5.308,-76.2998,3413,39.5341,30.3214,"HO: well empty, filled from loose sample"
WILD,,,Silver Maple,WC Silver maple-1,Riparian Vegetation,Riparian Vegetation,none,no chemistry,,,,,,,,,,,,,,,,,,,,,,
WILD,,,Soybean Leaf,WC Soybean,Soy,Riparian Vegetation,none,,,"Tray 18, 10, 11",3.219,0.0266,-1.2268,5.6602,0.5585,-59.3769,42.8788,0.0032,1.9666,0.2738,,"Tray 3, 19, 20",0.336,6909,6.4116,-112.8772,3045,40.2413,24.5048,
WILD,Summer,Asian Clam,,WC-AC-01,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.38,1200,6.9433,-119.1288,7040,31.7441,12.9109,
WILD,Summer,Asian Clam,,WC-AC-04,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.384,1207,6.8824,-120.6028,6385,28.6071,12.9538,
WILD,Summer,Asian Clam,,WC-AC-07,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.355,1108,6.8564,-122.363,6541,31.6903,14.195,
WILD,Fall,Asian Clam,,WCAC-01,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.985,0.0142,11.1165,7.0986,0.3104,-28.8105,40.5096,,,,,,,,6.94,-119.13,0.31,31.74,12.91,"CNS: bad peak shape, no S data"
WILD,Fall,Asian Clam,,WCAC-04,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.929,0.0125,10.4302,6.6055,0.2791,-28.6539,38.618,,,,,,,,6.88,-120.6,0.279,28.61,12.95,"CNS: bad peak shape, no S data"
WILD,Fall,Asian Clam,,WCAC-07,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.909,0.0127,11.2288,6.8598,0.2697,-28.1248,38.1374,,,,,,,,6.86,-122.36,0.27,31.69,14.2,"CNS: bad peak shape, no S data"
WILD,Summer,Asian Clam,,WCC AC-06-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,10.5222,7.2793,,-31.1733,45.7112,,,,,,,,6.9,-123.47,3832,33.93,19.25,
WILD,Summer,Asian Clam,,WCC AC-07-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,10.3167,7.0049,,-31.3948,45.1838,,,,,,,,7.04,-126.23,3635,33.4,19.92,
WILD,Summer,Asian Clam,,WCC AC-10-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,10.1091,6.5878,,-31.6007,45.6721,,,,,,,,6.85,-126.71,3441,33.76,19.53,
WILD,Summer,Asian Clam,,WCC AC-02-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,10.3307,6.3887,,-31.6899,48.9979,,,,,,,,7,-125.11,3507,36.15,20.64,
WILD,Summer,Fatmucket,,WCC-FM-07-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.6121,6.7898,,-30.2715,34.7338,,,,,,,,5.41,-116.5,3283,31.81,15.94,
WILD,Summer,Fatmucket,,WCC-FM-04-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,10.8715,8.088,,-30.6221,43.204,,-4.69,4.42,,,,,5.96,-116.54,4831,32.86,13.74,
WILD,Summer,Fatmucket,,WCC-FM-06-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.2772,6.7341,,-30.5852,38.9023,,,,,,,,6.36,-114.67,3602,34.67,14.92,
WILD,Summer,Fatmucket,,WCC-FM-05-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.8107,7.9218,,-29.8206,36.2396,,,,,,,,5.54,-107.77,3364,31.9,15.22,
WILD,Summer,Fatmucket,,WCC-FM-10-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.5717,6.2699,,-29.5349,31.3455,,-4.17,4.3,,,,,5.97,-105.73,4022,34.07,17.34,
WILD,Summer,Fatmucket,,WCC-FM-09-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.5436,8.8521,,-29.9825,41.537,,-4.36,5.02,,,,,5.84,-108.97,4440,32.81,17.15,
WILD,Summer,Fatmucket,,WCC-FM-03-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.5256,6.6448,,-30.2685,38.4244,,-4.46,4.89,,,,,,,,,,
WILD,Summer,Fatmucket,,WCC-FM-08-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.2882,5.063,,-29.151,31.3524,,-4.75,4.51,,,,,,,,,,
WILD,Summer,Fatmucket,,WCC-FM-02-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.8281,7.4591,,-30.3351,36.2055,,-4.05,6.04,,,,,5.52,-110.2,3686,31.06,13.13,
WILD,Summer,Fatmucket,,WCC-FM-01-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.6768,6.975,,-28.9434,31.9217,,-3.9,6.16,,,,,3.79,-92.55,3896,28.02,12.62,
WILD,Summer,Fatmucket,,WC-FM-01,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.433,1154,5.8622,-105.4589,7573,30.2498,10.0559,
WILD,Summer,Fatmucket,,WC-FM-03,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.391,1110,6.1994,-112.2757,6829,30.5424,10.8866,
WILD,Summer,Fatmucket,,WC-FM-05,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.385,923,5.2761,-103.7595,6896,31.1291,9.6273,
WILD,Summer,Fatmucket,,WC-FM-08,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.362,1020,6.19,-110.9339,6031,28.5348,9.292,
WILD,Summer,Fatmucket,,WC-FM-10,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.358,1111,6.7963,-114.3248,6100,29.2435,10.1503,
WILD,Fall,Fatmucket,,WCFM-01,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,1.005,0.0087,11.7736,4.242,0.212,-28.8457,27.1094,0.0036,2.0926,0.5545,,,,,5.86,-105.46,0.212,30.25,10.06,
WILD,Fall,Fatmucket,,WCFM-03,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.968,0.0098,11.5674,4.9657,0.2387,-28.9354,31.6945,0.0038,2.356,0.6025,,,,,6.2,-112.28,0.239,30.54,10.89,
WILD,Fall,Fatmucket,,WCFM-05,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.991,0.012,12.1203,5.9539,0.2597,-28.9611,33.6904,0.0042,1.451,0.6501,,,,,5.28,-103.76,0.26,31.13,9.63,
WILD,Fall,Fatmucket,,WCFM-08,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.98,0.0068,10.8241,3.4152,0.1627,-28.7483,21.3417,0.0032,5.235,0.5097,,,,,6.19,-110.93,0.163,28.53,9.29,
WILD,Fall,Fatmucket,,WCFM-10,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.999,0.0081,11.084,3.9972,0.2021,-28.7007,25.9997,,,,,,,,6.8,-114.32,0.202,29.24,10.15,"CNS: bad peak shape, no S data"
WILD,Summer,Plain Pocketbook,,WCC-PP-09-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.9062,9.2812,,-29.721,35.899,,-3.55,6.23,,,,,4.77,-110.78,3844,28.48,14.58,
WILD,Summer,Plain Pocketbook,,WCC-PP-04-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,12.1096,9.4341,,-29.4674,39.1172,,-5.56,4.81,,,,,5.57,-109.97,4191,30.63,13.72,
WILD,Summer,Plain Pocketbook,,WCC-PP-03-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.6127,8.6315,,-29.4615,38.4073,,-3.94,4.98,,,,,5.32,-108.99,3713,29.96,20.09,
WILD,Summer,Plain Pocketbook,,WCC-PP-06-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.2542,7.4879,,-30.6037,37.4055,,-5.56,0.48,,,,,5.27,-113.53,,,,
WILD,Summer,Plain Pocketbook,,WCC-PP-01-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.2031,7.9309,,-30.0586,33.3962,,-5.47,0.42,,,,,5.14,-115.95,,,,
WILD,Summer,Plain Pocketbook,,WCC-PP-10-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.0488,6.2367,,-30.1402,35.0429,,-5.57,4.21,,,,,5.23,-113.1,4459,32.63,15.66,
WILD,Summer,Plain Pocketbook,,WCC-PP-08-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.5723,7.5303,,-30.2419,37.7699,,-5.6,0.47,,,,,5.97,-109.26,,,,
WILD,Summer,Plain Pocketbook,,WCC-PP-02-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.6826,8.3495,,-29.4508,34.1783,,-4.98,0.58,,,,,6.15,-94.56,,,,
WILD,Summer,Plain Pocketbook,,WCC-PP-05-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.3743,9.1348,,-29.7974,40.0544,,-4.03,5.09,,,,,5.72,-111.38,4514,32.05,15.86,
WILD,Summer,Plain Pocketbook,,WCC-PP-07-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.6826,10.3576,,-29.3656,40.1653,,-5.26,0.48,,,,,4.36,-106.74,,,,
WILD,Summer,Plain Pocketbook,,WC-PP-03,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.396,1148,6.3506,-116.8946,6572,28.317,10.3646,
WILD,Summer,Plain Pocketbook,,WC-PP-04,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.393,1061,5.93,-97.3624,6789,29.6891,8.9804,
WILD,Summer,Plain Pocketbook,,WC-PP-05,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.463,1326,6.2557,-109.6555,7229,26.6369,8.6461,
WILD,Summer,Plain Pocketbook,,WC-PP-08,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.478,1189,5.4556,-110.4507,7903,28.7651,9.0405,
WILD,Summer,Plain Pocketbook,,WC-PP-10,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.482,871,3.996,-102.8969,6709,24.5853,6.1198,
WILD,Fall,Plain Pocketbook,,WCPP-03,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.963,0.0172,11.4285,8.7777,0.2807,-29.3309,37.467,0.005,0.4287,0.8063,,,,,6.35,-116.89,0.281,28.32,10.36,
WILD,Fall,Plain Pocketbook,,WCPP-04,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,1.02,0.0065,11.228,3.1562,0.1478,-28.3499,18.6213,0.004,2.3845,0.6029,,,,,5.93,-97.36,0.148,29.69,8.98,
WILD,Fall,Plain Pocketbook,,WCPP-05,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,1.193,0.0092,11.9087,3.782,0.2047,-28.3108,22.0572,0.0044,2.1242,0.5669,,,,,6.26,-109.66,0.205,26.64,8.65,
WILD,Fall,Plain Pocketbook,,WCPP-08,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.955,0.007,11.5979,3.5899,0.1726,-27.9807,23.2367,0.0033,2.1969,0.5292,,,,,5.46,-110.45,0.173,28.77,9.04,
WILD,Fall,Plain Pocketbook,,WCPP-10,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.958,0.0085,11.58,4.3451,0.2071,-28.8155,27.7945,0.0036,2.4722,0.5857,,,,,4,-102.9,0.207,24.59,6.12,
WILD,Summer,Wabash Pigtoe,,WCC-WP-07-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.5209,8.4315,,-29.85,36.7957,,,,,,,,5.75,-116.78,3453,30.49,13.68,
WILD,Summer,Wabash Pigtoe,,WCC-WP-01-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,10.4568,7.3798,,-30.3204,40.2993,,-4.46,3.67,,,,,6.21,-114.69,4409,34.84,19.24,
WILD,Summer,Wabash Pigtoe,,WCC-WP-02-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.0446,8.0718,,-29.7275,35.2496,,,,,,,,6.19,-119.01,3532,31.27,14.94,
WILD,Summer,Wabash Pigtoe,,WCC-WP-03-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.18,7.3118,,-30.0264,37.638,,,,,,,,6.63,-119.66,4108,37.76,19.65,
WILD,Summer,Wabash Pigtoe,,WCC-WP-04-SP,Mussel Tissue,Mussel Tissue,none,from FA CSV,,,,,11.5312,7.5303,,-29.5557,37.2643,,-5.36,0.47,,,,,6.82,-108.53,,,,
WILD,Summer,Wabash Pigtoe,,WC-WP-01,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.397,1191,6.5772,-102.9125,7188,31.1204,10.3922,
WILD,Summer,Wabash Pigtoe,,WC-WP-02,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.409,890,4.8137,-102.147,6359,27.0911,6.8456,
WILD,Summer,Wabash Pigtoe,,WC-WP-03,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.424,1303,6.6839,-108.6219,7075,28.7081,10.8771,
WILD,Summer,Wabash Pigtoe,,WC-WP-04,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.396,1184,6.55,-103.4331,8534,37.2995,13.9778,
WILD,Summer,Wabash Pigtoe,,WC-WP-05,Mussel Tissue,Mussel Tissue,none,,,,,,,,,,,,,,,Tray 6a,0.417,1231,6.4931,-107.6802,6784,27.9155,8.5832,
WILD,Fall,Wabash Pigtoe,,WCWP-01,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.94,0.0147,11.1896,7.6773,0.2782,-28.577,38.0383,0.0057,0.8921,0.9251,,,,,6.58,-102.91,0.278,31.12,10.39,
WILD,Fall,Wabash Pigtoe,,WCWP-02,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.928,0.0108,11.551,5.7232,0.2686,-29.7316,37.2078,0.0044,2.2181,0.7315,,,,,4.81,-102.15,0.269,27.09,6.85,
WILD,Fall,Wabash Pigtoe,,WCWP-03,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,1.132,0.0164,12.2363,7.1043,0.2721,-29.1065,30.9015,0.0053,0.3262,0.7155,,,,,6.68,-108.62,0.272,28.71,10.88,
WILD,Fall,Wabash Pigtoe,,WCWP-04,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,0.916,0.0172,12.7092,9.2174,0.2953,-28.9008,41.4444,0.0051,1.7962,0.8532,,,,,6.55,-103.43,0.295,37.3,13.98,
WILD,Fall,Wabash Pigtoe,,WCWP-05,Mussel Tissue,Mussel Tissue,none,,,Tray 1a,1.016,0.0199,12.7259,9.6198,0.3127,-28.892,39.5643,0.0059,1.3389,0.8964,,,,,6.49,-107.68,0.313,27.92,8.58,
WILD,Fall,,,BWC-F01,Biofilm,Biofilm,acid-fumed,,,"Tray 8b, Tray 13",5.5,0.0077,9.3766,0.7798,0.5435,-23.5049,11.449,0.0053,2.4824,0.1508,,,,,,,,,,
WILD,Fall,,,BWC-F02,Biofilm,Biofilm,none,,,Trays 14 and 16,3.32,0.0147,9.484,2.4121,0.6141,-20.497,23.1766,0.0092,-1.6302,0.4113,,,,,,,,,,
WILD,Fall,,,BWC-F03,Biofilm,Biofilm,none,no chemistry,,,,,,,,,,,,,,,,,,,,,,
WILD,Summer,,,BWC-S01,Biofilm,Biofilm,acid-fumed,,,"Tray 8b, Tray 13",18.3,0.0552,-0.9689,1.6728,,,,0.0325,,0.28,,,,,,,,,,"CNS: sample too big, no C or S data"
WILD,Summer,,,BWC-S03,Biofilm,Biofilm,none,no chemistry,,,,,,,,,,,,,,,,,,,,,,
WILD,,,,GWC-F01,POM,POM,none,,,Tray 5,74.162,0.0014,7.1653,0.013,0.0492,-25.8722,0.1639,0.0025,-1.2562,0.0095,,,,,,,,,,
WILD,,,,GWC-F01,POM,POM,acid-fumed,,,Tray 8a,28.054,0.0027,-0.8702,0.0537,0.0015,-33.5954,0.0067,,,,,,,,,,,,,"CNS: bad peak shape, no S data"
WILD,,,,GWC-F03,POM,POM,none,no chemistry,,,,,,,,,,,,,,,,,,,,,,
WILD,,,,GWC-S01,POM,POM,acid-fumed,,,Tray 8a,73.74,0.0024,-10.4139,0.0177,0.0796,-36.3642,0.1354,,,,,,,,,,,,,"CNS: bad peak shape, no S data"
WILD,Fall,,,SWC-F,Sediment,Sediment,none,,,Tray 17,45.317,0.0029,4.259,0.0483,0.4555,-5.2752,2.2818,,,,,"Tray 3, 19, 20",0.591,241,0.6931,135.4754,1264,10.0073,20.6213,
WILD,Fall,,,SWC-F,Sediment,Sediment,acid-fumed,,,Trays 14 and 16,7.574,0.0013,7.8626,0.023,0.1117,-7.9312,1.8474,0.0013,5.4224,0.0248,,,,,,,,,,CNS: Tray 16
WILD,Summer,,,SWC-S,Sediment,Sediment,none,,,Tray 17,47.129,0.0016,0.2341,0.0266,0.2219,-0.6763,1.0686,,,,,"Tray 3, 19, 20",0.57,,,,2784,22.3702,26.3136,HO: consider rerunning at 1.5-2mg
WILD,Summer,,,SWC-S,Sediment,Sediment,acid-fumed,,,Trays 14 and 16,7.344,0.0005,4.3295,0.0089,0.3527,-1.3772,6.0183,0.0015,3.4336,0.0301,,,,,,,,,,CNS: Tray 16
WILD,Fall,,,FWC-S01,POM,POM,none,,,Tray 5,62.559,0.0006,5.9986,0.0064,0.022,-25.6482,0.0783,0.0021,3.3091,0.0095,,,,,,,,,,
,,,,B00-001,Biofilm,Biofilm,none,HO not found,,Trays 14 and 16,1,0,,,0.0301,-29.3081,,0,,,,,,,,,,,,
,,,,B00-001,Biofilm,Biofilm,acid-fumed,,,"Tray 8b, Tray 13",,0,,,0.0344,-27.3643,3.9812,0,,,,,,,,,,,,
,,,,B00-002,Biofilm,Biofilm,none,HO not found,,Trays 14 and 16,1,0,,,0,-29.7471,,0,,,,,,,,,,,,
,,,,B00-002,Biofilm,Biofilm,acid-fumed,,,"Tray 8b, Tray 13",,0,,,0.0386,-28.9715,4.4668,0,,,,,,,,,,,,
,,,,B00-003,Biofilm,Biofilm,none,,,Trays 14 and 16,1,0,,,0.0646,-11.8106,,0,,,,,,,,,,,,
,,,,B00-003,Biofilm,Biofilm,acid-fumed,,,"Tray 8b, Tray 13",,0,,,0.035,-29.2468,4.0582,0,,,,,,,,,,,,
,,,,BUK-101,Biofilm,Biofilm,acid-fumed,,,"Tray 8b, Tray 13",9.6,0.0196,7.133,1.1324,0.6975,-28.0804,8.4177,0.0155,-4.7969,0.2522,,,,,,,,,,
,,,,BUK-102,Biofilm,Biofilm,none,,,Trays 14 and 16,13.4,0.0252,6.587,1.0214,1.6167,-11.8106,15.1174,0.0184,3.2011,0.2027,,,,,,,,,,
,,,,BUK-103,Biofilm,Biofilm,none,no chemistry,,,,,,,,,,,,,,,,,,,,,,
,,,,BUK-201,Biofilm,Biofilm,acid-fumed,,,"Tray 8b, Tray 13",10.6,0.0202,5.9196,1.0556,0,-21.2522,0,0.0162,6.7387,0.2393,,,,,,,,,,
,,,,BUK-202,Biofilm,Biofilm,none,,,Trays 14 and 16,5.5,0.0151,6.7552,1.4905,0.4433,-29.4143,10.0995,0.0067,3.2701,0.1803,,,,,,,,,,
,,,,BUK-203,Biofilm,Biofilm,none,no chemistry,,,,,,,,,,,,,,,,,,,,,,
,,,,G00-001,POM,POM,none,,,Tray 5,67.66,0.0005,2.9107,0.0055,0.0352,-27.2475,0.1285,0.0008,8.4501,0.0033,,,,,,,,,,
,,,,G00-001,POM,POM,acid-fumed,,,"Tray 8b, Tray 13",68.993,0.0024,-3.6772,0.0191,0.101,-29.8191,0.1697,0.0022,6.2893,0.005,,,,,,,,,,
